onset	duration	trial_type	stim_id	choice
0.058	2.537	health_choice	116.jpg	Heel erg ongezond
2.595	0.53	health_feedback	116.jpg	Heel erg ongezond
17.658	2.752	health_choice	213.jpg	Neutraal
20.41	0.531	health_feedback	213.jpg	Neutraal
33.257	1.238	health_choice	259.jpg	Heel erg gezond
34.495	0.529	health_feedback	259.jpg	Heel erg gezond
50.857	1.768	health_choice	8.jpg	Gezond
52.625	0.532	health_feedback	8.jpg	Gezond
60.465	0.956	health_choice	235.jpg	Heel erg ongezond
61.421	0.527	health_feedback	235.jpg	Heel erg ongezond
74.065	2.022	health_choice	64.jpg	Neutraal
76.087	0.528	health_feedback	64.jpg	Neutraal
84.664	1.024	health_choice	90.jpg	Heel erg gezond
85.688	0.526	health_feedback	90.jpg	Heel erg gezond
99.264	0.822	health_choice	29.jpg	Heel erg ongezond
100.086	0.528	health_feedback	29.jpg	Heel erg ongezond
115.863	1.18	health_choice	53.jpg	Heel erg gezond
117.043	0.529	health_feedback	53.jpg	Heel erg gezond
125.463	1.818	health_choice	411.jpg	Heel erg ongezond
127.281	0.524	health_feedback	411.jpg	Heel erg ongezond
139.063	1.82	health_choice	2.jpg	Heel erg ongezond
140.883	0.53	health_feedback	2.jpg	Heel erg ongezond
154.671	1.403	health_choice	65.jpg	Gezond
156.074	0.53	health_feedback	65.jpg	Gezond
165.279	2.269	health_choice	255.jpg	Heel erg ongezond
167.548	0.531	health_feedback	255.jpg	Heel erg ongezond
183.887	2.76	health_choice	45.jpg	Heel erg ongezond
186.647	0.531	health_feedback	45.jpg	Heel erg ongezond
202.494	3.298	health_choice	154.jpg	Ongezond
205.792	0.527	health_feedback	154.jpg	Ongezond
217.094	0.952	health_choice	24.jpg	Heel erg ongezond
218.046	0.523	health_feedback	24.jpg	Heel erg ongezond
228.694	2.056	health_choice	48.jpg	Heel erg ongezond
230.75	0.527	health_feedback	48.jpg	Heel erg ongezond
241.293	3.168	health_choice	69.jpg	Gezond
244.461	0.532	health_feedback	69.jpg	Gezond
253.901	1.031	health_choice	402.jpg	Heel erg ongezond
254.932	0.528	health_feedback	402.jpg	Heel erg ongezond
272.501	3.671	health_choice	32.jpg	Ongezond
276.172	0.529	health_feedback	32.jpg	Ongezond
288.101	3.823	health_choice	34.jpg	Ongezond
291.924	0.535	health_feedback	34.jpg	Ongezond
298.709	0.795	health_choice	400.jpg	Heel erg ongezond
299.504	0.53	health_feedback	400.jpg	Heel erg ongezond
311.317	2.25	health_choice	101.jpg	Heel erg ongezond
313.567	0.533	health_feedback	101.jpg	Heel erg ongezond
319.925	0.991	health_choice	142.jpg	Heel erg gezond
320.916	0.534	health_feedback	142.jpg	Heel erg gezond
332.533	2.583	health_choice	72.jpg	Neutraal
335.116	0.533	health_feedback	72.jpg	Neutraal
345.149	1.643	health_choice	404.jpg	Heel erg ongezond
346.792	0.532	health_feedback	404.jpg	Heel erg ongezond
363.757	2.465	health_choice	118.jpg	Heel erg ongezond
366.222	0.535	health_feedback	118.jpg	Heel erg ongezond
395.964	0.724	health_choice	403.jpg	Heel erg ongezond
396.688	0.526	health_feedback	403.jpg	Heel erg ongezond
405.564	1.601	health_choice	104.jpg	Heel erg ongezond
407.165	0.524	health_feedback	104.jpg	Heel erg ongezond
414.164	1.204	health_choice	414.jpg	Ongezond
415.368	0.529	health_feedback	414.jpg	Ongezond
427.763	1.497	health_choice	139.jpg	Heel erg ongezond
429.26	0.528	health_feedback	139.jpg	Heel erg ongezond
441.371	2.561	health_choice	412.jpg	Ongezond
443.932	0.531	health_feedback	412.jpg	Ongezond
458.971	1.644	health_choice	336.jpg	Ongezond
460.615	0.531	health_feedback	336.jpg	Ongezond
475.571	0.85	health_choice	81.jpg	Heel erg gezond
476.421	0.524	health_feedback	81.jpg	Heel erg gezond
492.17	1.79	health_choice	337.jpg	Ongezond
493.96	0.527	health_feedback	337.jpg	Ongezond
506.77	0.884	health_choice	326.jpg	Heel erg gezond
507.654	0.524	health_feedback	326.jpg	Heel erg gezond
515.369	1.162	health_choice	119.jpg	Heel erg ongezond
516.531	0.53	health_feedback	119.jpg	Heel erg ongezond
529.977	1.242	health_choice	171.jpg	Heel erg gezond
531.219	0.525	health_feedback	171.jpg	Heel erg gezond
541.577	1.071	health_choice	144.jpg	Heel erg gezond
542.648	0.529	health_feedback	144.jpg	Heel erg gezond
556.177	1.56	health_choice	410.jpg	Heel erg ongezond
557.737	0.531	health_feedback	410.jpg	Heel erg ongezond
574.785	1.308	health_choice	89.jpg	Gezond
576.093	0.525	health_feedback	89.jpg	Gezond
586.384	1.318	health_choice	401.jpg	Heel erg ongezond
587.702	0.524	health_feedback	401.jpg	Heel erg ongezond
596.984	1.574	health_choice	82.jpg	Ongezond
598.558	0.526	health_feedback	82.jpg	Ongezond
607.584	1.403	health_choice	35.jpg	Heel erg ongezond
608.987	0.53	health_feedback	35.jpg	Heel erg ongezond
625.2	0.982	health_choice	40.jpg	Heel erg ongezond
626.182	0.526	health_feedback	40.jpg	Heel erg ongezond
641.799	1.188	health_choice	91.jpg	Heel erg gezond
642.987	0.529	health_feedback	91.jpg	Heel erg gezond
651.399	1.304	health_choice	153.jpg	Heel erg gezond
652.703	0.529	health_feedback	153.jpg	Heel erg gezond
659.999	1.24	health_choice	353.jpg	Heel erg ongezond
661.239	0.527	health_feedback	353.jpg	Heel erg ongezond
671.599	0.993	health_choice	74.jpg	Heel erg gezond
672.592	0.532	health_feedback	74.jpg	Heel erg gezond
