onset	duration	trial_type	stim_id	choice
0.067	3.22	health_choice	139.jpg	Heel erg ongezond
3.287	0.53	health_feedback	139.jpg	Heel erg ongezond
8.666	3.577	health_choice	89.jpg	Gezond
12.243	0.532	health_feedback	89.jpg	Gezond
39.866	1.505	health_choice	336.jpg	Neutraal
41.371	0.528	health_feedback	336.jpg	Neutraal
56.465	2.031	health_choice	235.jpg	Ongezond
58.496	0.536	health_feedback	235.jpg	Ongezond
74.073	3.12	health_choice	414.jpg	Neutraal
77.193	0.53	health_feedback	414.jpg	Neutraal
88.673	2.651	health_choice	64.jpg	Gezond
91.324	0.532	health_feedback	64.jpg	Gezond
100.281	2.792	health_choice	72.jpg	Neutraal
103.073	0.533	health_feedback	72.jpg	Neutraal
116.889	2.274	health_choice	91.jpg	Heel erg gezond
119.163	0.534	health_feedback	91.jpg	Heel erg gezond
135.497	2.029	health_choice	402.jpg	Heel erg ongezond
137.526	0.529	health_feedback	402.jpg	Heel erg ongezond
154.096	1.478	health_choice	118.jpg	Ongezond
155.574	0.531	health_feedback	118.jpg	Ongezond
169.704	1.743	health_choice	353.jpg	Heel erg ongezond
171.447	0.532	health_feedback	353.jpg	Heel erg ongezond
178.312	1.494	health_choice	154.jpg	Ongezond
179.806	0.531	health_feedback	154.jpg	Ongezond
193.92	2.161	health_choice	142.jpg	Heel erg gezond
196.081	0.531	health_feedback	142.jpg	Heel erg gezond
204.52	1.907	health_choice	40.jpg	Ongezond
206.427	0.526	health_feedback	40.jpg	Ongezond
214.12	3.401	health_choice	337.jpg	Neutraal
217.521	0.532	health_feedback	337.jpg	Neutraal
231.728	1.884	health_choice	144.jpg	Heel erg gezond
233.612	0.532	health_feedback	144.jpg	Heel erg gezond
245.336	1.546	health_choice	104.jpg	Heel erg ongezond
246.882	0.529	health_feedback	104.jpg	Heel erg ongezond
262.944	1.825	health_choice	29.jpg	Heel erg ongezond
264.769	0.525	health_feedback	29.jpg	Heel erg ongezond
273.544	1.571	health_choice	90.jpg	Heel erg gezond
275.115	0.528	health_feedback	90.jpg	Heel erg gezond
287.152	1.567	health_choice	171.jpg	Heel erg gezond
288.719	0.524	health_feedback	171.jpg	Heel erg gezond
305.751	1.4	health_choice	65.jpg	Gezond
307.151	0.525	health_feedback	65.jpg	Gezond
314.351	1.529	health_choice	24.jpg	Ongezond
315.88	0.529	health_feedback	24.jpg	Ongezond
323.959	3.497	health_choice	412.jpg	Neutraal
327.456	0.528	health_feedback	412.jpg	Neutraal
338.559	1.488	health_choice	404.jpg	Ongezond
340.047	0.528	health_feedback	404.jpg	Ongezond
357.167	2.95	health_choice	213.jpg	Gezond
360.117	0.533	health_feedback	213.jpg	Gezond
372.774	2.108	health_choice	119.jpg	Heel erg ongezond
374.882	0.534	health_feedback	119.jpg	Heel erg ongezond
387.382	1.267	health_choice	48.jpg	Ongezond
388.649	0.525	health_feedback	48.jpg	Ongezond
403.982	1.501	health_choice	410.jpg	Ongezond
405.483	0.532	health_feedback	410.jpg	Ongezond
412.59	1.596	health_choice	255.jpg	Heel erg ongezond
414.186	0.529	health_feedback	255.jpg	Heel erg ongezond
426.198	1.042	health_choice	35.jpg	Ongezond
427.24	0.525	health_feedback	35.jpg	Ongezond
438.798	1.818	health_choice	153.jpg	Heel erg gezond
440.616	0.532	health_feedback	153.jpg	Heel erg gezond
449.406	1.707	health_choice	69.jpg	Gezond
451.113	0.526	health_feedback	69.jpg	Gezond
458.006	1.605	health_choice	326.jpg	Gezond
459.611	0.528	health_feedback	326.jpg	Gezond
467.606	3.414	health_choice	34.jpg	Neutraal
471.02	0.535	health_feedback	34.jpg	Neutraal
482.214	2.626	health_choice	45.jpg	Ongezond
484.84	0.532	health_feedback	45.jpg	Ongezond
492.822	1.18	health_choice	116.jpg	Ongezond
494.002	0.528	health_feedback	116.jpg	Ongezond
510.421	1.204	health_choice	401.jpg	Ongezond
511.625	0.53	health_feedback	401.jpg	Ongezond
525.029	2.268	health_choice	82.jpg	Neutraal
527.297	0.532	health_feedback	82.jpg	Neutraal
537.637	2.525	health_choice	8.jpg	Gezond
540.162	0.534	health_feedback	8.jpg	Gezond
554.245	1.793	health_choice	101.jpg	Ongezond
556.038	0.524	health_feedback	101.jpg	Ongezond
563.845	2.106	health_choice	411.jpg	Ongezond
565.951	0.527	health_feedback	411.jpg	Ongezond
575.445	0.91	health_choice	403.jpg	Ongezond
576.355	0.531	health_feedback	403.jpg	Ongezond
586.053	1.62	health_choice	2.jpg	Ongezond
587.673	0.53	health_feedback	2.jpg	Ongezond
602.652	1.417	health_choice	400.jpg	Ongezond
604.069	0.525	health_feedback	400.jpg	Ongezond
614.252	2.454	health_choice	32.jpg	Ongezond
616.706	0.529	health_feedback	32.jpg	Ongezond
626.852	1.708	health_choice	259.jpg	Heel erg gezond
628.56	0.525	health_feedback	259.jpg	Heel erg gezond
638.452	1.6	health_choice	74.jpg	Heel erg gezond
640.052	0.524	health_feedback	74.jpg	Heel erg gezond
652.051	1.982	health_choice	81.jpg	Gezond
654.033	0.535	health_feedback	81.jpg	Gezond
667.659	1.66	health_choice	53.jpg	Heel erg gezond
669.319	0.523	health_feedback	53.jpg	Heel erg gezond
