onset	duration	trial_type	stim_id	choice
0.075	2.669	taste_choice	29.jpg	Lekker
2.744	0.522	taste_feedback	29.jpg	Lekker
12.658	2.015	taste_choice	119.jpg	Heel erg lekker
14.673	0.518	taste_feedback	119.jpg	Heel erg lekker
22.241	1.696	taste_choice	90.jpg	Lekker
23.937	0.52	taste_feedback	90.jpg	Lekker
30.824	2.298	taste_choice	34.jpg	Niet lekker
33.122	0.519	taste_feedback	34.jpg	Niet lekker
41.407	1.162	taste_choice	144.jpg	Lekker
42.569	0.521	taste_feedback	144.jpg	Lekker
49.99	2.468	taste_choice	48.jpg	Neutraal
52.458	0.524	taste_feedback	48.jpg	Neutraal
67.581	2.986	taste_choice	82.jpg	Niet lekker
70.567	0.522	taste_feedback	82.jpg	Niet lekker
86.164	2.018	taste_choice	402.jpg	Lekker
88.182	0.524	taste_feedback	402.jpg	Lekker
94.764	1.789	taste_choice	403.jpg	Heel erg lekker
96.553	0.519	taste_feedback	403.jpg	Heel erg lekker
109.347	3.328	taste_choice	64.jpg	Niet lekker
112.675	0.522	taste_feedback	64.jpg	Niet lekker
122.93	3.156	taste_choice	336.jpg	Lekker
126.086	0.518	taste_feedback	336.jpg	Lekker
141.512	2.108	taste_choice	255.jpg	Lekker
143.62	0.517	taste_feedback	255.jpg	Lekker
153.095	1.162	taste_choice	81.jpg	Lekker
154.257	0.522	taste_feedback	81.jpg	Lekker
163.678	2.235	taste_choice	74.jpg	Niet lekker
165.913	0.524	taste_feedback	74.jpg	Niet lekker
178.261	1.421	taste_choice	32.jpg	Heel erg lekker
179.682	0.521	taste_feedback	32.jpg	Heel erg lekker
186.844	1.633	taste_choice	235.jpg	Heel erg lekker
188.477	0.517	taste_feedback	235.jpg	Heel erg lekker
203.436	1.474	taste_choice	400.jpg	Lekker
204.91	0.517	taste_feedback	400.jpg	Lekker
215.019	3.016	taste_choice	410.jpg	Niet lekker
218.035	0.517	taste_feedback	410.jpg	Niet lekker
225.602	2.354	taste_choice	414.jpg	Niet lekker
227.956	0.52	taste_feedback	414.jpg	Niet lekker
240.184	1.647	taste_choice	326.jpg	Lekker
241.831	0.52	taste_feedback	326.jpg	Lekker
255.767	2.856	taste_choice	2.jpg	Neutraal
258.623	0.519	taste_feedback	2.jpg	Neutraal
269.35	1.907	taste_choice	65.jpg	Neutraal
271.257	0.518	taste_feedback	65.jpg	Neutraal
286.933	2.31	taste_choice	69.jpg	Neutraal
289.243	0.523	taste_feedback	69.jpg	Neutraal
302.516	1.611	taste_choice	171.jpg	Neutraal
304.127	0.522	taste_feedback	171.jpg	Neutraal
321.099	2.703	taste_choice	411.jpg	Lekker
323.802	0.522	taste_feedback	411.jpg	Lekker
339.682	1.323	taste_choice	142.jpg	Lekker
341.005	0.518	taste_feedback	142.jpg	Lekker
355.264	3.521	taste_choice	45.jpg	Lekker
358.785	0.521	taste_feedback	45.jpg	Lekker
373.847	2.449	taste_choice	154.jpg	Lekker
376.296	0.518	taste_feedback	154.jpg	Lekker
389.43	3.181	taste_choice	53.jpg	Neutraal
392.611	0.519	taste_feedback	53.jpg	Neutraal
407.013	1.194	taste_choice	116.jpg	Heel erg lekker
408.207	0.523	taste_feedback	116.jpg	Heel erg lekker
419.604	1.168	taste_choice	40.jpg	Lekker
420.772	0.524	taste_feedback	40.jpg	Lekker
430.196	1.498	taste_choice	259.jpg	Lekker
431.694	0.518	taste_feedback	259.jpg	Lekker
441.779	2.705	taste_choice	118.jpg	Neutraal
444.484	0.519	taste_feedback	118.jpg	Neutraal
456.361	2.322	taste_choice	413.jpg	Niet lekker
458.683	0.52	taste_feedback	413.jpg	Niet lekker
467.944	3.643	taste_choice	72.jpg	Niet lekker
471.587	0.524	taste_feedback	72.jpg	Niet lekker
484.544	3.375	taste_choice	412.jpg	Lekker
487.919	0.517	taste_feedback	412.jpg	Lekker
495.127	1.199	taste_choice	153.jpg	Lekker
496.326	0.518	taste_feedback	153.jpg	Lekker
507.71	1.992	taste_choice	337.jpg	Lekker
509.702	0.525	taste_feedback	337.jpg	Lekker
520.301	1.428	taste_choice	101.jpg	Lekker
521.729	0.522	taste_feedback	101.jpg	Lekker
529.884	1.394	taste_choice	353.jpg	Lekker
531.278	0.523	taste_feedback	353.jpg	Lekker
539.467	1.727	taste_choice	91.jpg	Heel erg lekker
541.194	0.523	taste_feedback	91.jpg	Heel erg lekker
556.05	2.048	taste_choice	89.jpg	Lekker
558.098	0.519	taste_feedback	89.jpg	Lekker
573.633	1.582	taste_choice	104.jpg	Heel erg lekker
575.215	0.518	taste_feedback	104.jpg	Heel erg lekker
587.216	2.027	taste_choice	213.jpg	Lekker
589.243	0.523	taste_feedback	213.jpg	Lekker
595.799	1.797	taste_choice	35.jpg	Lekker
597.596	0.52	taste_feedback	35.jpg	Lekker
605.382	0.977	taste_choice	401.jpg	Heel erg lekker
606.359	0.523	taste_feedback	401.jpg	Heel erg lekker
621.965	1.282	taste_choice	24.jpg	Lekker
623.247	0.518	taste_feedback	24.jpg	Lekker
636.556	1.017	taste_choice	139.jpg	Lekker
637.573	0.516	taste_feedback	139.jpg	Lekker
650.147	1.619	taste_choice	404.jpg	Lekker
651.766	0.523	taste_feedback	404.jpg	Lekker
666.73	1.624	taste_choice	8.jpg	Lekker
668.354	0.518	taste_feedback	8.jpg	Lekker
