onset	duration	trial_type	stim_id	choice
0.084	2.01	health_choice	74.jpg	Heel erg gezond
2.094	0.523	health_feedback	74.jpg	Heel erg gezond
9.667	1.011	health_choice	118.jpg	Heel erg ongezond
10.678	0.522	health_feedback	118.jpg	Heel erg ongezond
23.25	1.752	health_choice	142.jpg	Gezond
25.002	0.523	health_feedback	142.jpg	Gezond
41.833	1.58	health_choice	69.jpg	Gezond
43.413	0.519	health_feedback	69.jpg	Gezond
57.415	1.589	health_choice	81.jpg	Heel erg gezond
59.004	0.52	health_feedback	81.jpg	Heel erg gezond
68.999	1.661	health_choice	171.jpg	Heel erg gezond
70.66	0.522	health_feedback	171.jpg	Heel erg gezond
83.582	0.882	health_choice	255.jpg	Heel erg ongezond
84.464	0.517	health_feedback	255.jpg	Heel erg ongezond
100.164	1.282	health_choice	32.jpg	Gezond
101.446	0.518	health_feedback	32.jpg	Gezond
111.748	1.591	health_choice	411.jpg	Gezond
113.339	0.517	health_feedback	411.jpg	Gezond
125.331	2.25	health_choice	90.jpg	Heel erg gezond
127.581	0.524	health_feedback	90.jpg	Heel erg gezond
142.93	1.247	health_choice	400.jpg	Heel erg ongezond
144.177	0.52	health_feedback	400.jpg	Heel erg ongezond
151.513	1.265	health_choice	119.jpg	Heel erg ongezond
152.778	0.519	health_feedback	119.jpg	Heel erg ongezond
160.096	1.22	health_choice	353.jpg	Heel erg ongezond
161.316	0.522	health_feedback	353.jpg	Heel erg ongezond
170.679	0.811	health_choice	401.jpg	Heel erg ongezond
171.49	0.523	health_feedback	401.jpg	Heel erg ongezond
183.262	2.085	health_choice	213.jpg	Neutraal
185.347	0.524	health_feedback	213.jpg	Neutraal
198.845	0.956	health_choice	104.jpg	Heel erg ongezond
199.801	0.519	health_feedback	104.jpg	Heel erg ongezond
211.428	2.598	health_choice	82.jpg	Ongezond
214.026	0.519	health_feedback	82.jpg	Ongezond
228.011	1.097	health_choice	48.jpg	Heel erg ongezond
229.108	0.52	health_feedback	48.jpg	Heel erg ongezond
236.594	1.779	health_choice	2.jpg	Heel erg ongezond
238.373	0.521	health_feedback	2.jpg	Heel erg ongezond
247.178	1.022	health_choice	35.jpg	Heel erg ongezond
248.2	0.519	health_feedback	35.jpg	Heel erg ongezond
264.76	2.048	health_choice	235.jpg	Neutraal
266.808	0.519	health_feedback	235.jpg	Neutraal
283.343	2.263	health_choice	412.jpg	Gezond
285.606	0.521	health_feedback	412.jpg	Gezond
294.926	1.931	health_choice	8.jpg	Neutraal
296.857	0.519	health_feedback	8.jpg	Neutraal
310.509	1.659	health_choice	144.jpg	Heel erg gezond
312.168	0.516	health_feedback	144.jpg	Heel erg gezond
323.092	1.296	health_choice	326.jpg	Heel erg gezond
324.388	0.521	health_feedback	326.jpg	Heel erg gezond
340.684	0.93	health_choice	40.jpg	Heel erg ongezond
341.614	0.52	health_feedback	40.jpg	Heel erg ongezond
353.267	1.253	health_choice	24.jpg	Heel erg ongezond
354.52	0.522	health_feedback	24.jpg	Heel erg ongezond
364.85	1.819	health_choice	65.jpg	Heel erg gezond
366.669	0.522	health_feedback	65.jpg	Heel erg gezond
380.433	1.444	health_choice	413.jpg	Gezond
381.877	0.522	health_feedback	413.jpg	Gezond
390.016	1.625	health_choice	29.jpg	Heel erg ongezond
391.641	0.525	health_feedback	29.jpg	Heel erg ongezond
406.607	1.667	health_choice	45.jpg	Ongezond
408.274	0.516	health_feedback	45.jpg	Ongezond
420.19	2.214	health_choice	101.jpg	Ongezond
422.404	0.519	health_feedback	101.jpg	Ongezond
434.773	1.214	health_choice	34.jpg	Heel erg ongezond
435.987	0.519	health_feedback	34.jpg	Heel erg ongezond
444.356	1.617	health_choice	154.jpg	Ongezond
445.973	0.516	health_feedback	154.jpg	Ongezond
462.939	1.426	health_choice	53.jpg	Gezond
464.365	0.524	health_feedback	53.jpg	Gezond
471.53	1.336	health_choice	337.jpg	Neutraal
472.866	0.523	health_feedback	337.jpg	Neutraal
484.122	1.146	health_choice	404.jpg	Heel erg ongezond
485.268	0.52	health_feedback	404.jpg	Heel erg ongezond
493.705	1.954	health_choice	153.jpg	Heel erg gezond
495.659	0.521	health_feedback	153.jpg	Heel erg gezond
512.288	1.126	health_choice	139.jpg	Heel erg ongezond
513.414	0.524	health_feedback	139.jpg	Heel erg ongezond
520.879	0.982	health_choice	89.jpg	Gezond
521.861	0.518	health_feedback	89.jpg	Gezond
534.462	1.237	health_choice	64.jpg	Gezond
535.699	0.522	health_feedback	64.jpg	Gezond
549.045	1.474	health_choice	91.jpg	Gezond
550.519	0.518	health_feedback	91.jpg	Gezond
559.637	0.946	health_choice	403.jpg	Heel erg ongezond
560.583	0.52	health_feedback	403.jpg	Heel erg ongezond
578.22	1.521	health_choice	259.jpg	Gezond
579.741	0.52	health_feedback	259.jpg	Gezond
594.802	1.079	health_choice	402.jpg	Heel erg ongezond
595.881	0.521	health_feedback	402.jpg	Heel erg ongezond
605.386	1.171	health_choice	414.jpg	Gezond
606.557	0.52	health_feedback	414.jpg	Gezond
619.968	1.175	health_choice	72.jpg	Gezond
621.143	0.517	health_feedback	72.jpg	Gezond
634.551	0.658	health_choice	410.jpg	Gezond
635.209	0.517	health_feedback	410.jpg	Gezond
645.135	1.832	health_choice	336.jpg	Gezond
646.967	0.517	health_feedback	336.jpg	Gezond
662.717	1.128	health_choice	116.jpg	Heel erg ongezond
663.845	0.522	health_feedback	116.jpg	Heel erg ongezond
