onset	duration	trial_type	stim_id	choice
17.657	1.69	health_choice	29.jpg	Ongezond
19.347	0.527	health_feedback	29.jpg	Ongezond
33.257	1.713	health_choice	336.jpg	Gezond
34.97	0.529	health_feedback	336.jpg	Gezond
51.865	2.746	health_choice	69.jpg	Gezond
54.611	0.529	health_feedback	69.jpg	Gezond
66.465	2.309	health_choice	171.jpg	Gezond
68.774	0.532	health_feedback	171.jpg	Gezond
83.072	2.625	health_choice	45.jpg	Ongezond
85.697	0.534	health_feedback	45.jpg	Ongezond
96.681	1.449	health_choice	353.jpg	Heel erg ongezond
98.13	0.525	health_feedback	353.jpg	Heel erg ongezond
107.28	1.92	health_choice	255.jpg	Ongezond
109.2	0.53	health_feedback	255.jpg	Ongezond
115.888	1.77	health_choice	154.jpg	Ongezond
117.658	0.53	health_feedback	154.jpg	Ongezond
129.488	1.432	health_choice	91.jpg	Gezond
130.92	0.526	health_feedback	91.jpg	Gezond
146.088	3.303	health_choice	414.jpg	Ongezond
149.391	0.53	health_feedback	414.jpg	Ongezond
162.687	1.075	health_choice	65.jpg	Gezond
163.762	0.525	health_feedback	65.jpg	Gezond
177.287	1.599	health_choice	116.jpg	Ongezond
178.886	0.526	health_feedback	116.jpg	Ongezond
201.486	1.956	health_choice	326.jpg	Heel erg gezond
203.442	0.528	health_feedback	326.jpg	Heel erg gezond
213.086	3.743	health_choice	412.jpg	Ongezond
216.829	0.532	health_feedback	412.jpg	Ongezond
229.694	3.158	health_choice	213.jpg	Neutraal
232.852	0.534	health_feedback	213.jpg	Neutraal
245.302	1.665	health_choice	89.jpg	Neutraal
246.967	0.527	health_feedback	89.jpg	Neutraal
257.902	1.606	health_choice	139.jpg	Heel erg ongezond
259.508	0.527	health_feedback	139.jpg	Heel erg ongezond
275.501	2.337	health_choice	411.jpg	Neutraal
277.838	0.53	health_feedback	411.jpg	Neutraal
286.101	2.866	health_choice	8.jpg	Ongezond
288.967	0.534	health_feedback	8.jpg	Ongezond
304.709	1.545	health_choice	35.jpg	Heel erg ongezond
306.254	0.53	health_feedback	35.jpg	Heel erg ongezond
319.317	1.406	health_choice	64.jpg	Gezond
320.723	0.527	health_feedback	64.jpg	Gezond
327.917	1.012	health_choice	402.jpg	Heel erg ongezond
328.929	0.529	health_feedback	402.jpg	Heel erg ongezond
339.525	1.498	health_choice	400.jpg	Heel erg ongezond
341.023	0.527	health_feedback	400.jpg	Heel erg ongezond
355.124	2.485	health_choice	40.jpg	Heel erg ongezond
357.609	0.532	health_feedback	40.jpg	Heel erg ongezond
364.732	0.753	health_choice	119.jpg	Heel erg ongezond
365.485	0.531	health_feedback	119.jpg	Heel erg ongezond
377.34	1.071	health_choice	118.jpg	Heel erg ongezond
378.411	0.529	health_feedback	118.jpg	Heel erg ongezond
391.94	0.785	health_choice	48.jpg	Heel erg ongezond
392.725	0.523	health_feedback	48.jpg	Heel erg ongezond
401.54	1.681	health_choice	24.jpg	Heel erg ongezond
403.221	0.527	health_feedback	24.jpg	Heel erg ongezond
410.14	1.428	health_choice	2.jpg	Ongezond
411.568	0.53	health_feedback	2.jpg	Ongezond
427.748	1.585	health_choice	74.jpg	Gezond
429.333	0.531	health_feedback	74.jpg	Gezond
444.356	1.129	health_choice	153.jpg	Gezond
445.485	0.529	health_feedback	153.jpg	Gezond
456.955	0.817	health_choice	81.jpg	Gezond
457.772	0.525	health_feedback	81.jpg	Gezond
466.555	1.103	health_choice	259.jpg	Gezond
467.658	0.53	health_feedback	259.jpg	Gezond
477.163	0.729	health_choice	90.jpg	Gezond
477.892	0.529	health_feedback	90.jpg	Gezond
485.763	1.028	health_choice	401.jpg	Heel erg ongezond
486.791	0.53	health_feedback	401.jpg	Heel erg ongezond
504.371	2.034	health_choice	101.jpg	Ongezond
506.405	0.532	health_feedback	101.jpg	Ongezond
521.979	1.963	health_choice	82.jpg	Ongezond
523.942	0.528	health_feedback	82.jpg	Ongezond
535.578	1.01	health_choice	142.jpg	Gezond
536.588	0.532	health_feedback	142.jpg	Gezond
547.186	1.733	health_choice	104.jpg	Heel erg ongezond
548.919	0.526	health_feedback	104.jpg	Heel erg ongezond
562.786	1.717	health_choice	34.jpg	Ongezond
564.503	0.525	health_feedback	34.jpg	Ongezond
575.386	2.739	health_choice	413.jpg	Ongezond
578.125	0.527	health_feedback	413.jpg	Ongezond
586.985	1.852	health_choice	337.jpg	Neutraal
588.837	0.532	health_feedback	337.jpg	Neutraal
599.594	0.852	health_choice	53.jpg	Gezond
600.446	0.531	health_feedback	53.jpg	Gezond
618.21	1.683	health_choice	404.jpg	Heel erg ongezond
619.893	0.525	health_feedback	404.jpg	Heel erg ongezond
628.809	1.479	health_choice	72.jpg	Gezond
630.288	0.53	health_feedback	72.jpg	Gezond
638.418	3.234	health_choice	410.jpg	Ongezond
641.652	0.532	health_feedback	410.jpg	Ongezond
653.026	0.747	health_choice	403.jpg	Heel erg ongezond
653.773	0.528	health_feedback	403.jpg	Heel erg ongezond
661.625	1.028	health_choice	144.jpg	Gezond
662.653	0.531	health_feedback	144.jpg	Gezond
