onset	duration	trial_type	stim_id	choice
18.666	1.988	taste_choice	69.jpg	Heel erg lekker
20.654	0.529	taste_feedback	69.jpg	Heel erg lekker
30.274	2.449	taste_choice	82.jpg	Lekker
32.723	0.535	taste_feedback	82.jpg	Lekker
41.882	2.261	taste_choice	91.jpg	Lekker
44.143	0.531	taste_feedback	91.jpg	Lekker
51.482	1.834	taste_choice	8.jpg	Neutraal
53.316	0.524	taste_feedback	8.jpg	Neutraal
64.082	1.524	taste_choice	235.jpg	Heel erg lekker
65.606	0.526	taste_feedback	235.jpg	Heel erg lekker
79.681	1.87	taste_choice	53.jpg	Helemaal niet lekker
81.551	0.53	taste_feedback	53.jpg	Helemaal niet lekker
88.289	2.103	taste_choice	154.jpg	Lekker
90.392	0.531	taste_feedback	154.jpg	Lekker
97.897	2.823	taste_choice	400.jpg	Neutraal
100.72	0.527	taste_feedback	400.jpg	Neutraal
112.505	1.692	taste_choice	403.jpg	Lekker
114.197	0.525	taste_feedback	403.jpg	Lekker
127.105	1.589	taste_choice	401.jpg	Lekker
128.694	0.528	taste_feedback	401.jpg	Lekker
140.705	1.917	taste_choice	255.jpg	Heel erg lekker
142.622	0.524	taste_feedback	255.jpg	Heel erg lekker
149.313	1.279	taste_choice	404.jpg	Heel erg lekker
150.592	0.529	taste_feedback	404.jpg	Heel erg lekker
161.921	1.659	taste_choice	353.jpg	Heel erg lekker
163.58	0.524	taste_feedback	353.jpg	Heel erg lekker
175.52	1.882	taste_choice	65.jpg	Niet lekker
177.402	0.527	taste_feedback	65.jpg	Niet lekker
193.12	1.96	taste_choice	81.jpg	Neutraal
195.08	0.531	taste_feedback	81.jpg	Neutraal
207.728	1.602	taste_choice	104.jpg	Heel erg lekker
209.33	0.531	taste_feedback	104.jpg	Heel erg lekker
225.344	1.614	taste_choice	40.jpg	Lekker
226.958	0.528	taste_feedback	40.jpg	Lekker
241.944	1.954	taste_choice	412.jpg	Neutraal
243.898	0.529	taste_feedback	412.jpg	Neutraal
256.543	1.286	taste_choice	116.jpg	Heel erg lekker
257.829	0.531	taste_feedback	116.jpg	Heel erg lekker
272.159	1.281	taste_choice	74.jpg	Helemaal niet lekker
273.44	0.528	taste_feedback	74.jpg	Helemaal niet lekker
285.767	1.766	taste_choice	34.jpg	Niet lekker
287.533	0.526	taste_feedback	34.jpg	Niet lekker
297.367	1.548	taste_choice	119.jpg	Lekker
298.915	0.527	taste_feedback	119.jpg	Lekker
305.967	1.91	taste_choice	213.jpg	Niet lekker
307.877	0.531	taste_feedback	213.jpg	Niet lekker
319.575	1.443	taste_choice	29.jpg	Heel erg lekker
321.018	0.532	taste_feedback	29.jpg	Heel erg lekker
332.183	1.528	taste_choice	32.jpg	Heel erg lekker
333.711	0.53	taste_feedback	32.jpg	Heel erg lekker
350.791	1.316	taste_choice	48.jpg	Helemaal niet lekker
352.107	0.525	taste_feedback	48.jpg	Helemaal niet lekker
360.399	2.016	taste_choice	413.jpg	Helemaal niet lekker
362.415	0.534	taste_feedback	413.jpg	Helemaal niet lekker
370.015	1.378	taste_choice	144.jpg	Lekker
371.393	0.53	taste_feedback	144.jpg	Lekker
380.615	1.783	taste_choice	90.jpg	Neutraal
382.398	0.525	taste_feedback	90.jpg	Neutraal
393.214	1.594	taste_choice	24.jpg	Lekker
394.808	0.531	taste_feedback	24.jpg	Lekker
411.822	1.804	taste_choice	337.jpg	Niet lekker
413.626	0.53	taste_feedback	337.jpg	Niet lekker
429.43	1.396	taste_choice	259.jpg	Lekker
430.826	0.529	taste_feedback	259.jpg	Lekker
445.038	2.362	taste_choice	326.jpg	Neutraal
447.4	0.53	taste_feedback	326.jpg	Neutraal
461.638	1.669	taste_choice	35.jpg	Lekker
463.307	0.531	taste_feedback	35.jpg	Lekker
470.246	1.831	taste_choice	72.jpg	Lekker
472.077	0.527	taste_feedback	72.jpg	Lekker
488.845	1.716	taste_choice	410.jpg	Neutraal
490.561	0.526	taste_feedback	410.jpg	Neutraal
507.445	2.433	taste_choice	414.jpg	Helemaal niet lekker
509.878	0.533	taste_feedback	414.jpg	Helemaal niet lekker
518.053	1.66	taste_choice	89.jpg	Niet lekker
519.713	0.531	taste_feedback	89.jpg	Niet lekker
528.661	2.457	taste_choice	64.jpg	Neutraal
531.118	0.534	taste_feedback	64.jpg	Neutraal
545.269	2.507	taste_choice	2.jpg	Neutraal
547.776	0.534	taste_feedback	2.jpg	Neutraal
559.885	1.589	taste_choice	101.jpg	Heel erg lekker
561.474	0.528	taste_feedback	101.jpg	Heel erg lekker
570.485	1.545	taste_choice	139.jpg	Lekker
572.03	0.53	taste_feedback	139.jpg	Lekker
586.093	1.574	taste_choice	142.jpg	Neutraal
587.667	0.526	taste_feedback	142.jpg	Neutraal
597.692	1.683	taste_choice	411.jpg	Neutraal
599.375	0.526	taste_feedback	411.jpg	Neutraal
614.292	1.013	taste_choice	402.jpg	Heel erg lekker
615.305	0.528	taste_feedback	402.jpg	Heel erg lekker
630.891	2.086	taste_choice	336.jpg	Niet lekker
632.977	0.531	taste_feedback	336.jpg	Niet lekker
641.491	1.625	taste_choice	153.jpg	Neutraal
643.116	0.525	taste_feedback	153.jpg	Neutraal
650.091	2.073	taste_choice	45.jpg	Neutraal
652.164	0.535	taste_feedback	45.jpg	Neutraal
667.699	2.142	taste_choice	118.jpg	Lekker
669.841	0.533	taste_feedback	118.jpg	Lekker
