onset	duration	trial_type	stim_id	choice
0.058	2.228	health_choice	69.jpg	Gezond
2.286	0.531	health_feedback	69.jpg	Gezond
18.658	2.495	health_choice	74.jpg	Gezond
21.153	0.53	health_feedback	74.jpg	Gezond
33.258	0.787	health_choice	402.jpg	Heel erg ongezond
34.045	0.529	health_feedback	402.jpg	Heel erg ongezond
41.857	1.317	health_choice	116.jpg	Ongezond
43.174	0.533	health_feedback	116.jpg	Ongezond
53.466	2.06	health_choice	144.jpg	Gezond
55.526	0.531	health_feedback	144.jpg	Gezond
72.074	2.141	health_choice	91.jpg	Gezond
74.215	0.533	health_feedback	91.jpg	Gezond
86.682	1.714	health_choice	64.jpg	Gezond
88.396	0.527	health_feedback	64.jpg	Gezond
102.281	2.659	health_choice	40.jpg	Heel erg ongezond
104.94	0.533	health_feedback	40.jpg	Heel erg ongezond
112.889	1.792	health_choice	45.jpg	Neutraal
114.681	0.533	health_feedback	45.jpg	Neutraal
128.497	2.158	health_choice	411.jpg	Gezond
130.655	0.534	health_feedback	411.jpg	Gezond
140.105	0.898	health_choice	142.jpg	Gezond
141.003	0.527	health_feedback	142.jpg	Gezond
153.705	1.479	health_choice	235.jpg	Ongezond
155.184	0.529	health_feedback	235.jpg	Ongezond
171.313	1.639	health_choice	8.jpg	Ongezond
172.952	0.528	health_feedback	8.jpg	Ongezond
183.913	0.928	health_choice	24.jpg	Ongezond
184.841	0.53	health_feedback	24.jpg	Ongezond
192.513	1.693	health_choice	213.jpg	Ongezond
194.206	0.532	health_feedback	213.jpg	Ongezond
208.121	1.885	health_choice	89.jpg	Ongezond
210.006	0.531	health_feedback	89.jpg	Ongezond
221.729	1.853	health_choice	90.jpg	Neutraal
223.582	0.53	health_feedback	90.jpg	Neutraal
232.337	0.068	health_choice	353.jpg	Ongezond
232.405	0.524	health_feedback	353.jpg	Ongezond
246.937	2.755	health_choice	118.jpg	Heel erg ongezond
249.692	0.528	health_feedback	118.jpg	Heel erg ongezond
259.545	1.572	health_choice	400.jpg	Ongezond
261.117	0.528	health_feedback	400.jpg	Ongezond
269.153	1.717	health_choice	119.jpg	Ongezond
270.87	0.524	health_feedback	119.jpg	Ongezond
279.753	1.968	health_choice	72.jpg	Gezond
281.721	0.532	health_feedback	72.jpg	Gezond
296.361	1.786	health_choice	336.jpg	Ongezond
298.147	0.53	health_feedback	336.jpg	Ongezond
312.969	2.645	health_choice	414.jpg	Gezond
315.614	0.529	health_feedback	414.jpg	Gezond
321.568	1.235	health_choice	153.jpg	Gezond
322.803	0.524	health_feedback	153.jpg	Gezond
334.168	0.961	health_choice	410.jpg	Gezond
335.129	0.531	health_feedback	410.jpg	Gezond
345.776	2.253	health_choice	104.jpg	Ongezond
348.029	0.53	health_feedback	104.jpg	Ongezond
360.376	0.884	health_choice	401.jpg	Ongezond
361.26	0.524	health_feedback	401.jpg	Ongezond
378.984	1.861	health_choice	337.jpg	Ongezond
380.845	0.53	health_feedback	337.jpg	Ongezond
391.592	1.818	health_choice	171.jpg	Heel erg gezond
393.41	0.524	health_feedback	171.jpg	Heel erg gezond
403.192	1.414	health_choice	139.jpg	Ongezond
404.606	0.527	health_feedback	139.jpg	Ongezond
419.8	2.647	health_choice	326.jpg	Neutraal
422.447	0.528	health_feedback	326.jpg	Neutraal
429.399	1.046	health_choice	101.jpg	Ongezond
430.445	0.529	health_feedback	101.jpg	Ongezond
447.007	2.687	health_choice	82.jpg	Heel erg ongezond
449.694	0.53	health_feedback	82.jpg	Heel erg ongezond
456.607	1.605	health_choice	413.jpg	Gezond
458.212	0.529	health_feedback	413.jpg	Gezond
466.215	3.032	health_choice	259.jpg	Gezond
469.247	0.535	health_feedback	259.jpg	Gezond
478.823	0.93	health_choice	81.jpg	Gezond
479.753	0.529	health_feedback	81.jpg	Gezond
494.423	2.507	health_choice	32.jpg	Ongezond
496.93	0.535	health_feedback	32.jpg	Ongezond
512.031	1.107	health_choice	412.jpg	Gezond
513.138	0.526	health_feedback	412.jpg	Gezond
528.631	2.275	health_choice	154.jpg	Ongezond
530.906	0.533	health_feedback	154.jpg	Ongezond
539.239	2.702	health_choice	48.jpg	Ongezond
541.941	0.531	health_feedback	48.jpg	Ongezond
547.839	1.49	health_choice	255.jpg	Ongezond
549.329	0.526	health_feedback	255.jpg	Ongezond
561.438	2.116	health_choice	403.jpg	Ongezond
563.554	0.534	health_feedback	403.jpg	Ongezond
578.046	1.446	health_choice	29.jpg	Ongezond
579.492	0.529	health_feedback	29.jpg	Ongezond
592.646	3.745	health_choice	53.jpg	Gezond
596.391	0.53	health_feedback	53.jpg	Gezond
603.254	1.423	health_choice	404.jpg	Ongezond
604.677	0.527	health_feedback	404.jpg	Ongezond
620.854	1.32	health_choice	2.jpg	Heel erg ongezond
622.174	0.53	health_feedback	2.jpg	Heel erg ongezond
639.462	1.754	health_choice	65.jpg	Gezond
641.216	0.529	health_feedback	65.jpg	Gezond
658.07	1.315	health_choice	35.jpg	Ongezond
659.385	0.526	health_feedback	35.jpg	Ongezond
666.67	1.804	health_choice	34.jpg	Heel erg ongezond
668.474	0.529	health_feedback	34.jpg	Heel erg ongezond
