onset	duration	trial_type	stim_id	choice
0.083	1.975	taste_choice	64.jpg	Lekker
2.058	0.517	taste_feedback	64.jpg	Lekker
16.666	0.973	taste_choice	104.jpg	Lekker
17.639	0.519	taste_feedback	104.jpg	Lekker
35.249	2.123	taste_choice	34.jpg	Lekker
37.372	0.518	taste_feedback	34.jpg	Lekker
45.832	1.223	taste_choice	154.jpg	Lekker
47.055	0.518	taste_feedback	154.jpg	Lekker
64.414	0.841	taste_choice	119.jpg	Lekker
65.255	0.518	taste_feedback	119.jpg	Lekker
80.022	0.821	taste_choice	81.jpg	Lekker
80.843	0.521	taste_feedback	81.jpg	Lekker
90.614	1.187	taste_choice	400.jpg	Lekker
91.801	0.521	taste_feedback	400.jpg	Lekker
102.196	0.735	taste_choice	153.jpg	Lekker
102.931	0.524	taste_feedback	153.jpg	Lekker
119.779	0.886	taste_choice	32.jpg	Lekker
120.665	0.523	taste_feedback	32.jpg	Lekker
135.362	1.193	taste_choice	91.jpg	Lekker
136.555	0.524	taste_feedback	91.jpg	Lekker
150.953	0.937	taste_choice	118.jpg	Lekker
151.89	0.522	taste_feedback	118.jpg	Lekker
159.536	2.031	taste_choice	336.jpg	Neutraal
161.567	0.519	taste_feedback	336.jpg	Neutraal
173.119	0.893	taste_choice	171.jpg	Lekker
174.012	0.524	taste_feedback	171.jpg	Lekker
186.735	0.784	taste_choice	401.jpg	Lekker
187.519	0.525	taste_feedback	401.jpg	Lekker
198.327	1.721	taste_choice	410.jpg	Lekker
200.048	0.52	taste_feedback	410.jpg	Lekker
208.91	2.077	taste_choice	411.jpg	Neutraal
210.987	0.523	taste_feedback	411.jpg	Neutraal
225.493	1.047	taste_choice	2.jpg	Lekker
226.54	0.519	taste_feedback	2.jpg	Lekker
235.076	0.731	taste_choice	65.jpg	Lekker
235.807	0.518	taste_feedback	65.jpg	Lekker
250.658	2.091	taste_choice	74.jpg	Niet lekker
252.749	0.518	taste_feedback	74.jpg	Niet lekker
269.241	1.409	taste_choice	326.jpg	Lekker
270.65	0.524	taste_feedback	326.jpg	Lekker
283.832	1.606	taste_choice	82.jpg	Lekker
285.438	0.519	taste_feedback	82.jpg	Lekker
302.423	0.754	taste_choice	404.jpg	Lekker
303.177	0.521	taste_feedback	404.jpg	Lekker
321.006	2.243	taste_choice	72.jpg	Neutraal
323.249	0.524	taste_feedback	72.jpg	Neutraal
329.597	1.754	taste_choice	337.jpg	Niet lekker
331.351	0.521	taste_feedback	337.jpg	Niet lekker
341.189	1.028	taste_choice	403.jpg	Lekker
342.217	0.522	taste_feedback	403.jpg	Lekker
358.772	0.721	taste_choice	144.jpg	Lekker
359.493	0.52	taste_feedback	144.jpg	Lekker
375.363	0.923	taste_choice	40.jpg	Lekker
376.286	0.518	taste_feedback	40.jpg	Lekker
387.012	0.608	taste_choice	142.jpg	Lekker
387.62	0.517	taste_feedback	142.jpg	Lekker
396.612	0.741	taste_choice	255.jpg	Lekker
397.353	0.517	taste_feedback	255.jpg	Lekker
409.195	1.004	taste_choice	90.jpg	Lekker
410.199	0.521	taste_feedback	90.jpg	Lekker
418.778	1.975	taste_choice	213.jpg	Neutraal
420.753	0.525	taste_feedback	213.jpg	Neutraal
428.369	0.984	taste_choice	8.jpg	Lekker
429.353	0.525	taste_feedback	8.jpg	Lekker
442.96	0.808	taste_choice	353.jpg	Lekker
443.768	0.517	taste_feedback	353.jpg	Lekker
456.56	1.217	taste_choice	53.jpg	Neutraal
457.777	0.525	taste_feedback	53.jpg	Neutraal
471.151	1.58	taste_choice	89.jpg	Lekker
472.731	0.52	taste_feedback	89.jpg	Lekker
487.734	2.225	taste_choice	48.jpg	Niet lekker
489.959	0.517	taste_feedback	48.jpg	Niet lekker
505.317	0.717	taste_choice	35.jpg	Lekker
506.034	0.524	taste_feedback	35.jpg	Lekker
519.908	0.74	taste_choice	116.jpg	Lekker
520.648	0.518	taste_feedback	116.jpg	Lekker
528.516	0.641	taste_choice	29.jpg	Lekker
529.157	0.517	taste_feedback	29.jpg	Lekker
537.099	1.366	taste_choice	413.jpg	Lekker
538.465	0.517	taste_feedback	413.jpg	Lekker
549.682	1.248	taste_choice	414.jpg	Lekker
550.93	0.519	taste_feedback	414.jpg	Lekker
560.265	1.058	taste_choice	235.jpg	Lekker
561.323	0.517	taste_feedback	235.jpg	Lekker
576.856	0.818	taste_choice	139.jpg	Lekker
577.674	0.524	taste_feedback	139.jpg	Lekker
589.447	0.724	taste_choice	259.jpg	Lekker
590.171	0.518	taste_feedback	259.jpg	Lekker
604.039	1.764	taste_choice	412.jpg	Lekker
605.803	0.519	taste_feedback	412.jpg	Lekker
614.622	1.943	taste_choice	45.jpg	Neutraal
616.565	0.523	taste_feedback	45.jpg	Neutraal
627.213	1.042	taste_choice	101.jpg	Lekker
628.255	0.516	taste_feedback	101.jpg	Lekker
640.796	1.834	taste_choice	69.jpg	Neutraal
642.63	0.524	taste_feedback	69.jpg	Neutraal
649.387	0.825	taste_choice	24.jpg	Lekker
650.212	0.517	taste_feedback	24.jpg	Lekker
666.995	0.7	taste_choice	402.jpg	Lekker
667.695	0.517	taste_feedback	402.jpg	Lekker
